,date,price,simul1,simul2,simul3
398,2023-11-05 03:30:00+01:00,-9.02,0.0,0.0,0.0
399,2023-11-05 03:45:00+01:00,-9.53,0.0,0.0,0.0
400,2023-11-05 04:00:00+01:00,0.91,0.0,0.0,0.0
401,2023-11-05 04:15:00+01:00,2.52,0.0,0.0,0.0
402,2023-11-05 04:30:00+01:00,2.59,0.0,0.0,0.0
403,2023-11-05 04:45:00+01:00,10.81,0.0,0.0,0.0
404,2023-11-05 05:00:00+01:00,-3.98,0.0,0.0,0.0
405,2023-11-05 05:15:00+01:00,0.41,0.0,0.0,0.0
406,2023-11-05 05:30:00+01:00,5.09,0.0,0.0,0.0
407,2023-11-05 05:45:00+01:00,26.0,0.0,0.0,0.0
408,2023-11-05 06:00:00+01:00,-5.55,0.0,0.0,0.0
409,2023-11-05 06:15:00+01:00,4.0,0.0,0.0,0.0
410,2023-11-05 06:30:00+01:00,17.9,0.0,0.0,0.0
411,2023-11-05 06:45:00+01:00,34.0,0.0,0.0,0.0
412,2023-11-05 07:00:00+01:00,-0.61,0.0,0.0,0.0
413,2023-11-05 07:15:00+01:00,6.44,0.0,0.0,0.0
414,2023-11-05 07:30:00+01:00,30.0,0.0,0.0,0.0
415,2023-11-05 07:45:00+01:00,35.81,0.0,0.0,0.0
416,2023-11-05 08:00:00+01:00,12.05,0.0,0.0,0.0
417,2023-11-05 08:15:00+01:00,14.0,0.0,0.0,0.0
418,2023-11-05 08:30:00+01:00,18.05,0.0,0.0,0.0
419,2023-11-05 08:45:00+01:00,22.55,0.0,0.0,0.0
420,2023-11-05 09:00:00+01:00,18.0,0.0,0.0,0.0
421,2023-11-05 09:15:00+01:00,18.0,0.0,0.0,0.0
422,2023-11-05 09:30:00+01:00,22.23,0.0,0.0,0.0
423,2023-11-05 09:45:00+01:00,30.02,0.0,0.0,0.0
424,2023-11-05 10:00:00+01:00,36.82,0.0,0.0,0.0
425,2023-11-05 10:15:00+01:00,16.38,0.0,0.0,0.0
426,2023-11-05 10:30:00+01:00,16.66,0.0,0.0,0.0
427,2023-11-05 10:45:00+01:00,16.38,0.0,0.0,0.0
428,2023-11-05 11:00:00+01:00,35.81,0.0,0.0,0.0
429,2023-11-05 11:15:00+01:00,34.4,0.0,0.0,0.0
430,2023-11-05 11:30:00+01:00,10.81,0.0,0.0,0.0
431,2023-11-05 11:45:00+01:00,10.0,0.0,0.0,0.0
432,2023-11-05 12:00:00+01:00,35.81,0.0,0.0,0.0
433,2023-11-05 12:15:00+01:00,35.81,0.0,0.0,0.0
434,2023-11-05 12:30:00+01:00,18.7,0.0,0.0,0.0
435,2023-11-05 12:45:00+01:00,10.0,0.0,0.0,0.0
436,2023-11-05 13:00:00+01:00,35.81,0.0,0.0,0.0
437,2023-11-05 13:15:00+01:00,28.09,0.0,0.0,0.0
438,2023-11-05 13:30:00+01:00,10.81,0.0,0.0,0.0
439,2023-11-05 13:45:00+01:00,8.36,0.0,0.0,0.0
440,2023-11-05 14:00:00+01:00,30.01,0.0,0.0,0.0
441,2023-11-05 14:15:00+01:00,27.59,0.0,0.0,0.0
442,2023-11-05 14:30:00+01:00,31.57,0.0,0.0,0.0
443,2023-11-05 14:45:00+01:00,20.0,0.0,0.0,0.0
444,2023-11-05 15:00:00+01:00,20.11,0.0,0.0,0.0
445,2023-11-05 15:15:00+01:00,33.46,0.0,0.0,0.0
446,2023-11-05 15:30:00+01:00,44.57,0.0,0.0,0.0
447,2023-11-05 15:45:00+01:00,60.81,0.0,0.0,0.0
448,2023-11-05 16:00:00+01:00,28.21,0.0,0.0,0.0
449,2023-11-05 16:15:00+01:00,40.03,0.0,0.0,0.0
450,2023-11-05 16:30:00+01:00,69.55,0.0,0.0,0.0
451,2023-11-05 16:45:00+01:00,107.5,0.0,0.0,0.0
452,2023-11-05 17:00:00+01:00,39.65,0.0,0.0,0.0
453,2023-11-05 17:15:00+01:00,70.0,0.0,0.0,0.0
454,2023-11-05 17:30:00+01:00,82.27,0.0,0.0,0.0
455,2023-11-05 17:45:00+01:00,80.07,0.0,0.0,0.0
456,2023-11-05 18:00:00+01:00,72.52,0.0,0.0,0.0
457,2023-11-05 18:15:00+01:00,74.03,0.0,0.0,0.0
458,2023-11-05 18:30:00+01:00,60.81,0.0,0.0,0.0
459,2023-11-05 18:45:00+01:00,56.84,0.0,0.0,0.0
460,2023-11-05 19:00:00+01:00,77.55,0.0,0.0,0.0
461,2023-11-05 19:15:00+01:00,72.51,0.0,0.0,0.0
462,2023-11-05 19:30:00+01:00,60.81,0.0,0.0,0.0
463,2023-11-05 19:45:00+01:00,35.81,0.0,0.0,0.0
464,2023-11-05 20:00:00+01:00,72.0,0.0,0.0,0.0
465,2023-11-05 20:15:00+01:00,60.81,0.0,0.0,0.0
466,2023-11-05 20:30:00+01:00,35.81,0.0,0.0,0.0
467,2023-11-05 20:45:00+01:00,30.01,0.0,0.0,0.0
468,2023-11-05 21:00:00+01:00,41.95,0.0,0.0,0.0
469,2023-11-05 21:15:00+01:00,36.82,0.0,0.0,0.0
470,2023-11-05 21:30:00+01:00,20.0,0.0,0.0,0.0
471,2023-11-05 21:45:00+01:00,20.65,0.0,0.0,0.0
472,2023-11-05 22:00:00+01:00,36.82,0.0,0.0,0.0
473,2023-11-05 22:15:00+01:00,36.82,0.0,0.0,0.0
474,2023-11-05 22:30:00+01:00,10.81,0.0,0.0,0.0
475,2023-11-05 22:45:00+01:00,9.91,0.0,0.0,0.0
476,2023-11-05 23:00:00+01:00,36.82,0.0,0.0,0.0
477,2023-11-05 23:15:00+01:00,25.0,0.0,0.0,0.0
478,2023-11-05 23:30:00+01:00,0.38,0.0,0.0,0.0
479,2023-11-05 23:45:00+01:00,-7.9,0.0,0.0,0.0
480,2023-11-06 00:00:00+01:00,40.03,0.0,0.0,0.0
481,2023-11-06 00:15:00+01:00,34.0,0.0,0.0,0.0
482,2023-11-06 00:30:00+01:00,7.18,0.0,0.0,0.0
483,2023-11-06 00:45:00+01:00,1.68,0.0,0.0,0.0
484,2023-11-06 01:00:00+01:00,35.03,0.0,0.0,0.0
485,2023-11-06 01:15:00+01:00,23.06,0.0,0.0,0.0
486,2023-11-06 01:30:00+01:00,11.44,0.0,0.0,0.0
487,2023-11-06 01:45:00+01:00,5.02,0.0,0.0,0.0
488,2023-11-06 02:00:00+01:00,24.0,0.0,0.0,0.0
489,2023-11-06 02:15:00+01:00,23.06,0.0,0.0,0.0
490,2023-11-06 02:30:00+01:00,6.94,0.0,0.0,0.0
491,2023-11-06 02:45:00+01:00,20.0,0.0,0.0,0.0
492,2023-11-06 03:00:00+01:00,15.09,0.0,0.0,0.0
493,2023-11-06 03:15:00+01:00,18.65,0.0,0.0,0.0
494,2023-11-06 03:30:00+01:00,20.03,0.0,0.0,0.0
495,2023-11-06 03:45:00+01:00,22.0,0.0,0.0,0.0
496,2023-11-06 04:00:00+01:00,-1.23,0.0,0.0,0.0
497,2023-11-06 04:15:00+01:00,5.02,0.0,0.0,0.0
498,2023-11-06 04:30:00+01:00,15.07,0.0,0.0,0.0
499,2023-11-06 04:45:00+01:00,35.1,0.0,0.0,0.0
500,2023-11-06 05:00:00+01:00,-36.89,0.0,0.0,0.0
501,2023-11-06 05:15:00+01:00,17.17,0.0,0.0,0.0
502,2023-11-06 05:30:00+01:00,47.81,0.0,0.0,0.0
503,2023-11-06 05:45:00+01:00,85.03,0.0,0.0,0.0
504,2023-11-06 06:00:00+01:00,3.05,0.0,0.0,0.0
505,2023-11-06 06:15:00+01:00,47.19,0.0,0.0,0.0
506,2023-11-06 06:30:00+01:00,90.07,0.0,0.0,0.0
507,2023-11-06 06:45:00+01:00,123.64,0.0,0.0,0.0
508,2023-11-06 07:00:00+01:00,60.08,0.0,0.0,0.0
509,2023-11-06 07:15:00+01:00,90.02,0.0,0.0,0.0
510,2023-11-06 07:30:00+01:00,94.99,0.0,0.0,0.0
511,2023-11-06 07:45:00+01:00,95.01,0.0,0.0,0.0
512,2023-11-06 08:00:00+01:00,120.1,0.0,0.0,0.0
513,2023-11-06 08:15:00+01:00,110.0,0.0,0.0,0.0
514,2023-11-06 08:30:00+01:00,85.02,0.0,0.0,0.0
515,2023-11-06 08:45:00+01:00,60.0,0.0,0.0,0.0
516,2023-11-06 09:00:00+01:00,104.87,0.0,0.0,0.0
517,2023-11-06 09:15:00+01:00,73.56,0.0,0.0,0.0
518,2023-11-06 09:30:00+01:00,53.91,0.0,0.0,0.0
519,2023-11-06 09:45:00+01:00,48.06,0.0,0.0,0.0
520,2023-11-06 10:00:00+01:00,78.06,0.0,0.0,0.0
521,2023-11-06 10:15:00+01:00,72.02,0.0,0.0,0.0
522,2023-11-06 10:30:00+01:00,49.07,0.0,0.0,0.0
523,2023-11-06 10:45:00+01:00,48.06,0.0,0.0,0.0
524,2023-11-06 11:00:00+01:00,51.27,0.0,0.0,0.0
525,2023-11-06 11:15:00+01:00,49.07,0.0,0.0,0.0
526,2023-11-06 11:30:00+01:00,53.19,0.0,0.0,0.0
527,2023-11-06 11:45:00+01:00,52.47,0.0,0.0,0.0
528,2023-11-06 12:00:00+01:00,48.06,0.0,0.0,0.0
529,2023-11-06 12:15:00+01:00,48.06,0.0,0.0,0.0
530,2023-11-06 12:30:00+01:00,49.07,0.0,0.0,0.0
531,2023-11-06 12:45:00+01:00,49.07,0.0,0.0,0.0
532,2023-11-06 13:00:00+01:00,49.07,0.0,0.0,0.0
533,2023-11-06 13:15:00+01:00,55.0,0.0,0.0,0.0
534,2023-11-06 13:30:00+01:00,48.06,0.0,0.0,0.0
535,2023-11-06 13:45:00+01:00,48.06,0.0,0.0,0.0
536,2023-11-06 14:00:00+01:00,47.55,0.0,0.0,0.0
537,2023-11-06 14:15:00+01:00,48.06,0.0,0.0,0.0
538,2023-11-06 14:30:00+01:00,48.51,0.0,0.0,0.0
539,2023-11-06 14:45:00+01:00,73.06,0.0,0.0,0.0
540,2023-11-06 15:00:00+01:00,47.18,0.0,0.0,0.0
541,2023-11-06 15:15:00+01:00,70.01,0.0,0.0,0.0
542,2023-11-06 15:30:00+01:00,73.06,0.0,0.0,0.0
543,2023-11-06 15:45:00+01:00,75.76,0.0,0.0,0.0
544,2023-11-06 16:00:00+01:00,50.09,0.0,0.0,0.0
545,2023-11-06 16:15:00+01:00,73.06,0.0,0.0,0.0
546,2023-11-06 16:30:00+01:00,105.38,0.0,0.0,0.0
547,2023-11-06 16:45:00+01:00,121.87,0.0,0.0,0.0
548,2023-11-06 17:00:00+01:00,78.56,0.0,0.0,0.0
549,2023-11-06 17:15:00+01:00,114.25,0.0,0.0,0.0
550,2023-11-06 17:30:00+01:00,118.0,0.0,0.0,0.0
551,2023-11-06 17:45:00+01:00,118.0,0.0,0.0,0.0
552,2023-11-06 18:00:00+01:00,118.0,0.0,0.0,0.0
553,2023-11-06 18:15:00+01:00,95.09,0.0,0.0,0.0
554,2023-11-06 18:30:00+01:00,112.8,0.0,0.0,0.0
555,2023-11-06 18:45:00+01:00,83.09,0.0,0.0,0.0
556,2023-11-06 19:00:00+01:00,139.14,0.0,0.0,0.0
557,2023-11-06 19:15:00+01:00,130.47,0.0,0.0,0.0
558,2023-11-06 19:30:00+01:00,110.02,0.0,0.0,0.0
559,2023-11-06 19:45:00+01:00,66.54,0.0,0.0,0.0
560,2023-11-06 20:00:00+01:00,135.89,0.0,0.0,0.0
561,2023-11-06 20:15:00+01:00,104.0,0.0,0.0,0.0
562,2023-11-06 20:30:00+01:00,48.06,0.0,0.0,0.0
563,2023-11-06 20:45:00+01:00,45.13,0.0,0.0,0.0
564,2023-11-06 21:00:00+01:00,119.51,0.0,0.0,0.0
565,2023-11-06 21:15:00+01:00,81.91,0.0,0.0,0.0
566,2023-11-06 21:30:00+01:00,48.06,0.0,0.0,0.0
567,2023-11-06 21:45:00+01:00,46.52,0.0,0.0,0.0
568,2023-11-06 22:00:00+01:00,90.0,0.0,0.0,0.0
569,2023-11-06 22:15:00+01:00,83.07,0.0,0.0,0.0
570,2023-11-06 22:30:00+01:00,48.06,0.0,0.0,0.0
571,2023-11-06 22:45:00+01:00,48.06,0.0,0.0,0.0
572,2023-11-06 23:00:00+01:00,85.32,0.0,0.0,0.0
573,2023-11-06 23:15:00+01:00,54.95,0.0,0.0,0.0
574,2023-11-06 23:30:00+01:00,46.94,0.0,0.0,0.0
575,2023-11-06 23:45:00+01:00,43.61,0.0,0.0,0.0
576,2023-11-07 00:00:00+01:00,94.03,0.0,0.0,0.0
577,2023-11-07 00:15:00+01:00,74.0,0.0,0.0,0.0
578,2023-11-07 00:30:00+01:00,59.51,0.0,0.0,0.0
579,2023-11-07 00:45:00+01:00,50.01,0.0,0.0,0.0
580,2023-11-07 01:00:00+01:00,90.43,0.0,0.0,0.0
581,2023-11-07 01:15:00+01:00,68.02,0.0,0.0,0.0
582,2023-11-07 01:30:00+01:00,55.06,0.0,0.0,0.0
583,2023-11-07 01:45:00+01:00,46.02,0.0,0.0,0.0
584,2023-11-07 02:00:00+01:00,79.29,0.0,0.0,0.0
585,2023-11-07 02:15:00+01:00,60.09,0.0,0.0,0.0
586,2023-11-07 02:30:00+01:00,55.02,0.0,0.0,0.0
587,2023-11-07 02:45:00+01:00,54.0,0.0,0.0,0.0
588,2023-11-07 03:00:00+01:00,56.54,0.0,0.0,0.0
589,2023-11-07 03:15:00+01:00,60.0,0.0,0.0,0.0
590,2023-11-07 03:30:00+01:00,60.0,0.0,0.0,0.0
591,2023-11-07 03:45:00+01:00,60.0,0.0,0.0,0.0
592,2023-11-07 04:00:00+01:00,41.14,0.0,0.0,0.0
593,2023-11-07 04:15:00+01:00,47.32,0.0,0.0,0.0
594,2023-11-07 04:30:00+01:00,60.09,3.3,3.3,0.0
595,2023-11-07 04:45:00+01:00,94.03,3.5999999999999996,3.5999999999999996,0.0
596,2023-11-07 05:00:00+01:00,22.53,3.8999999999999995,3.8999999999999995,0.0
597,2023-11-07 05:15:00+01:00,59.22,4.199999999999999,4.199999999999999,0.0
598,2023-11-07 05:30:00+01:00,94.9,4.499999999999999,4.499999999999999,3.3
599,2023-11-07 05:45:00+01:00,135.0,4.799999999999999,4.799999999999999,5.3
600,2023-11-07 06:00:00+01:00,43.44,5.099999999999999,5.099999999999999,4.0
601,2023-11-07 06:15:00+01:00,94.03,5.399999999999999,5.399999999999999,6.0
602,2023-11-07 06:30:00+01:00,125.05,5.699999999999998,5.699999999999998,8.0
603,2023-11-07 06:45:00+01:00,155.04,5.999999999999998,5.999999999999998,10.0
604,2023-11-07 07:00:00+01:00,105.05,6.299999999999998,6.299999999999998,10.0
605,2023-11-07 07:15:00+01:00,122.54,6.599999999999998,6.599999999999998,10.0
606,2023-11-07 07:30:00+01:00,135.05,6.899999999999998,6.899999999999998,10.0
607,2023-11-07 07:45:00+01:00,136.1,7.1999999999999975,7.1999999999999975,10.0
608,2023-11-07 08:00:00+01:00,137.52,7.499999999999997,7.499999999999997,10.0
609,2023-11-07 08:15:00+01:00,120.02,7.799999999999997,7.799999999999997,10.0
610,2023-11-07 08:30:00+01:00,118.02,8.099999999999998,8.099999999999998,10.0
611,2023-11-07 08:45:00+01:00,97.68,8.399999999999999,8.399999999999999,10.0
612,2023-11-07 09:00:00+01:00,120.07,8.7,8.7,10.0
613,2023-11-07 09:15:00+01:00,118.0,9.0,9.0,10.0
614,2023-11-07 09:30:00+01:00,95.03,9.3,9.3,10.0
615,2023-11-07 09:45:00+01:00,93.02,9.600000000000001,9.600000000000001,10.0
616,2023-11-07 10:00:00+01:00,95.0,9.900000000000002,9.900000000000002,10.0
617,2023-11-07 10:15:00+01:00,95.0,10.0,10.0,10.0
618,2023-11-07 10:30:00+01:00,94.03,10.0,10.0,10.0
619,2023-11-07 10:45:00+01:00,86.77,9.6,9.6,8.0
620,2023-11-07 11:00:00+01:00,95.0,9.9,9.9,10.0
621,2023-11-07 11:15:00+01:00,95.0,9.5,9.5,8.0
622,2023-11-07 11:30:00+01:00,94.03,9.1,9.1,6.0
623,2023-11-07 11:45:00+01:00,73.98,8.7,8.7,4.0
624,2023-11-07 12:00:00+01:00,95.0,9.0,9.0,6.0
625,2023-11-07 12:15:00+01:00,90.0,8.6,8.699999999999996,4.0
626,2023-11-07 12:30:00+01:00,81.59,8.299999999999995,8.299999999999995,3.0
627,2023-11-07 12:45:00+01:00,90.1,8.599999999999996,8.599999999999996,5.0
628,2023-11-07 13:00:00+01:00,94.03,8.899999999999997,8.899999999999997,7.0
629,2023-11-07 13:15:00+01:00,92.6,9.199999999999998,9.199999999999998,8.0
630,2023-11-07 13:30:00+01:00,94.03,9.499999999999998,9.499999999999998,6.0
631,2023-11-07 13:45:00+01:00,78.55,9.099999999999998,9.099999999999998,4.0
632,2023-11-07 14:00:00+01:00,89.94,9.399999999999999,9.399999999999999,6.0
633,2023-11-07 14:15:00+01:00,93.02,9.7,9.7,8.0
634,2023-11-07 14:30:00+01:00,98.6,10.0,10.0,10.0
635,2023-11-07 14:45:00+01:00,118.0,10.0,10.0,10.0
636,2023-11-07 15:00:00+01:00,93.02,10.0,10.0,10.0
637,2023-11-07 15:15:00+01:00,105.08,10.0,10.0,10.0
638,2023-11-07 15:30:00+01:00,122.54,10.0,10.0,10.0
639,2023-11-07 15:45:00+01:00,134.0,10.0,10.0,10.0
640,2023-11-07 16:00:00+01:00,94.03,10.0,10.0,10.0
641,2023-11-07 16:15:00+01:00,112.63,10.0,10.0,10.0
642,2023-11-07 16:30:00+01:00,146.03,10.0,10.0,10.0
643,2023-11-07 16:45:00+01:00,159.8,10.0,10.0,10.0
644,2023-11-07 17:00:00+01:00,124.63,10.0,10.0,10.0
645,2023-11-07 17:15:00+01:00,140.01,10.0,10.0,10.0
646,2023-11-07 17:30:00+01:00,147.51,10.0,10.0,10.0
647,2023-11-07 17:45:00+01:00,147.5,10.0,10.0,10.0
648,2023-11-07 18:00:00+01:00,164.91,10.0,10.0,10.0
649,2023-11-07 18:15:00+01:00,150.06,10.0,10.0,10.0
650,2023-11-07 18:30:00+01:00,147.19,10.0,10.0,10.0
651,2023-11-07 18:45:00+01:00,135.04,10.0,10.0,10.0
652,2023-11-07 19:00:00+01:00,165.09,10.0,10.0,10.0
653,2023-11-07 19:15:00+01:00,153.95,10.0,10.0,10.0
654,2023-11-07 19:30:00+01:00,135.1,10.0,10.0,10.0
655,2023-11-07 19:45:00+01:00,102.93,10.0,10.0,10.0
656,2023-11-07 20:00:00+01:00,157.54,10.0,10.0,10.0
657,2023-11-07 20:15:00+01:00,133.7,10.0,10.0,10.0
658,2023-11-07 20:30:00+01:00,105.01,9.800000000000004,9.6,10.0
659,2023-11-07 20:45:00+01:00,83.61,9.400000000000004,9.2,8.0
660,2023-11-07 21:00:00+01:00,137.35,9.000000000000004,8.799999999999999,10.0
661,2023-11-07 21:15:00+01:00,118.02,8.600000000000003,8.399999999999999,10.0
662,2023-11-07 21:30:00+01:00,93.02,8.200000000000003,7.999999999999998,10.0
663,2023-11-07 21:45:00+01:00,73.18,7.800000000000003,7.599999999999998,8.0
664,2023-11-07 22:00:00+01:00,116.0,7.400000000000003,7.1999999999999975,10.0
665,2023-11-07 22:15:00+01:00,105.03,7.000000000000003,6.799999999999997,10.0
666,2023-11-07 22:30:00+01:00,94.03,6.600000000000002,6.399999999999997,8.0
667,2023-11-07 22:45:00+01:00,76.54,6.200000000000002,5.9999999999999964,6.0
668,2023-11-07 23:00:00+01:00,115.63,5.800000000000002,5.599999999999996,8.0
669,2023-11-07 23:15:00+01:00,94.9,5.400000000000001,5.199999999999996,6.0
670,2023-11-07 23:30:00+01:00,68.02,5.000000000000001,4.799999999999995,4.0
671,2023-11-07 23:45:00+01:00,47.52,4.6000000000000005,4.399999999999995,3.0
672,2023-11-08 00:00:00+01:00,97.18,4.2,3.999999999999995,5.0
673,2023-11-08 00:15:00+01:00,80.0,3.8,3.599999999999995,3.0
674,2023-11-08 00:30:00+01:00,55.07,3.4,3.1999999999999953,3.0
675,2023-11-08 00:45:00+01:00,51.88,3.0,2.7999999999999954,3.0
676,2023-11-08 01:00:00+01:00,89.95,3.0,2.3999999999999955,3.0
677,2023-11-08 01:15:00+01:00,69.74,3.0,2.0,3.0
678,2023-11-08 01:30:00+01:00,58.74,3.0,2.0,3.0
679,2023-11-08 01:45:00+01:00,41.08,3.0,2.0,3.0
680,2023-11-08 02:00:00+01:00,79.64,3.0,2.0,3.0
681,2023-11-08 02:15:00+01:00,60.0,3.0,2.0,3.0
682,2023-11-08 02:30:00+01:00,61.1,3.0,2.0,3.0
683,2023-11-08 02:45:00+01:00,52.0,3.0,2.0,3.0
684,2023-11-08 03:00:00+01:00,59.16,3.0,2.0,3.0
685,2023-11-08 03:15:00+01:00,52.5,3.0,2.0,3.0
686,2023-11-08 03:30:00+01:00,52.5,3.0,2.3,3.0
687,2023-11-08 03:45:00+01:00,59.05,3.3,2.5999999999999996,3.0
688,2023-11-08 04:00:00+01:00,36.57,3.5999999999999996,2.8999999999999995,3.0
689,2023-11-08 04:15:00+01:00,44.9,3.8999999999999995,3.1999999999999993,3.0
690,2023-11-08 04:30:00+01:00,60.56,4.199999999999999,3.499999999999999,3.0
691,2023-11-08 04:45:00+01:00,97.1,4.499999999999999,3.799999999999999,5.0
692,2023-11-08 05:00:00+01:00,2.57,4.799999999999999,4.099999999999999,3.0
693,2023-11-08 05:15:00+01:00,49.41,5.099999999999999,4.399999999999999,3.0
694,2023-11-08 05:30:00+01:00,97.18,5.399999999999999,4.699999999999998,5.0
695,2023-11-08 05:45:00+01:00,132.42,5.699999999999998,4.999999999999998,7.0
696,2023-11-08 06:00:00+01:00,28.1,5.999999999999998,5.299999999999998,5.0
697,2023-11-08 06:15:00+01:00,97.18,6.299999999999998,5.599999999999998,7.0
698,2023-11-08 06:30:00+01:00,132.08,6.599999999999998,5.899999999999998,9.0
699,2023-11-08 06:45:00+01:00,147.17,6.899999999999998,6.1999999999999975,10.0
700,2023-11-08 07:00:00+01:00,106.01,7.1999999999999975,6.499999999999997,10.0
701,2023-11-08 07:15:00+01:00,122.0,7.499999999999997,6.799999999999997,10.0
702,2023-11-08 07:30:00+01:00,127.4,7.799999999999997,7.099999999999997,10.0
703,2023-11-08 07:45:00+01:00,122.0,8.099999999999998,7.399999999999997,10.0
704,2023-11-08 08:00:00+01:00,127.79,8.399999999999999,7.699999999999997,10.0
705,2023-11-08 08:15:00+01:00,122.5,8.7,7.9999999999999964,10.0
706,2023-11-08 08:30:00+01:00,119.9,9.0,8.299999999999997,10.0
707,2023-11-08 08:45:00+01:00,96.17,9.3,8.599999999999998,10.0
708,2023-11-08 09:00:00+01:00,115.08,8.9,8.400000000000002,10.0
709,2023-11-08 09:15:00+01:00,105.0,8.5,8.000000000000002,10.0
710,2023-11-08 09:30:00+01:00,96.17,8.1,7.600000000000001,9.0
711,2023-11-08 09:45:00+01:00,81.83,7.699999999999999,7.200000000000001,7.0
712,2023-11-08 10:00:00+01:00,105.0,7.299999999999999,6.800000000000001,9.0
713,2023-11-08 10:15:00+01:00,97.5,6.899999999999999,6.4,7.0
714,2023-11-08 10:30:00+01:00,82.6,6.499999999999998,6.0,5.0
715,2023-11-08 10:45:00+01:00,70.5,6.099999999999998,5.6,3.0
716,2023-11-08 11:00:00+01:00,96.17,5.6999999999999975,5.199999999999999,5.0
717,2023-11-08 11:15:00+01:00,88.0,5.299999999999997,4.799999999999999,3.0
718,2023-11-08 11:30:00+01:00,67.17,4.899999999999997,4.399999999999999,3.0
719,2023-11-08 11:45:00+01:00,66.67,4.4999999999999964,3.9999999999999982,3.0
720,2023-11-08 12:00:00+01:00,92.6,4.799999999999996,4.299999999999998,5.0
721,2023-11-08 12:15:00+01:00,65.88,4.599999999999998,4.599999999999998,3.0
722,2023-11-08 12:30:00+01:00,62.95,4.899999999999998,4.899999999999998,3.0
723,2023-11-08 12:45:00+01:00,75.0,5.1999999999999975,5.1999999999999975,3.0
724,2023-11-08 13:00:00+01:00,71.17,5.499999999999997,5.499999999999997,3.0
725,2023-11-08 13:15:00+01:00,80.0,5.799999999999997,5.799999999999997,3.0
726,2023-11-08 13:30:00+01:00,80.64,6.099999999999997,6.099999999999997,3.0
727,2023-11-08 13:45:00+01:00,66.6,6.399999999999997,6.399999999999997,3.0
728,2023-11-08 14:00:00+01:00,63.05,6.699999999999997,6.699999999999997,3.0
729,2023-11-08 14:15:00+01:00,71.17,6.9999999999999964,6.9999999999999964,5.0
730,2023-11-08 14:30:00+01:00,97.18,7.299999999999996,7.299999999999996,7.0
731,2023-11-08 14:45:00+01:00,105.0,7.599999999999996,7.599999999999996,9.0
732,2023-11-08 15:00:00+01:00,85.31,7.899999999999996,7.899999999999996,8.0
733,2023-11-08 15:15:00+01:00,96.17,8.199999999999996,8.199999999999996,10.0
734,2023-11-08 15:30:00+01:00,112.0,8.499999999999996,8.499999999999996,10.0
735,2023-11-08 15:45:00+01:00,121.95,8.799999999999997,8.799999999999997,10.0
736,2023-11-08 16:00:00+01:00,95.0,9.099999999999998,9.099999999999998,10.0
737,2023-11-08 16:15:00+01:00,106.93,9.399999999999999,9.399999999999999,10.0
738,2023-11-08 16:30:00+01:00,126.0,9.7,9.7,10.0
739,2023-11-08 16:45:00+01:00,140.06,10.0,10.0,10.0
740,2023-11-08 17:00:00+01:00,124.81,10.0,10.0,10.0
741,2023-11-08 17:15:00+01:00,135.0,10.0,10.0,10.0
742,2023-11-08 17:30:00+01:00,142.5,10.0,10.0,10.0
743,2023-11-08 17:45:00+01:00,146.0,10.0,10.0,10.0
744,2023-11-08 18:00:00+01:00,148.0,10.0,10.0,10.0
745,2023-11-08 18:15:00+01:00,145.41,10.0,10.0,10.0
746,2023-11-08 18:30:00+01:00,142.34,10.0,10.0,10.0
747,2023-11-08 18:45:00+01:00,134.9,10.0,10.0,10.0
748,2023-11-08 19:00:00+01:00,157.53,10.0,10.0,10.0
749,2023-11-08 19:15:00+01:00,137.58,10.0,10.0,10.0
750,2023-11-08 19:30:00+01:00,120.82,10.0,10.0,10.0
751,2023-11-08 19:45:00+01:00,96.17,10.0,10.0,10.0
752,2023-11-08 20:00:00+01:00,140.65,10.0,10.0,10.0
753,2023-11-08 20:15:00+01:00,120.06,10.0,9.6,10.0
754,2023-11-08 20:30:00+01:00,97.4,9.6,9.2,10.0
755,2023-11-08 20:45:00+01:00,75.09,9.2,8.799999999999999,8.0
756,2023-11-08 21:00:00+01:00,122.51,8.799999999999999,8.399999999999999,10.0
757,2023-11-08 21:15:00+01:00,105.0,8.399999999999999,7.999999999999998,10.0
758,2023-11-08 21:30:00+01:00,96.17,7.999999999999998,7.599999999999998,8.0
759,2023-11-08 21:45:00+01:00,68.07,7.599999999999998,7.1999999999999975,6.0
760,2023-11-08 22:00:00+01:00,105.0,7.1999999999999975,6.799999999999997,8.0
761,2023-11-08 22:15:00+01:00,105.0,6.799999999999997,6.399999999999997,9.0
762,2023-11-08 22:30:00+01:00,92.4,6.399999999999997,5.9999999999999964,7.0
763,2023-11-08 22:45:00+01:00,65.7,5.9999999999999964,5.599999999999996,5.0
764,2023-11-08 23:00:00+01:00,107.98,5.599999999999996,5.199999999999996,7.0
765,2023-11-08 23:15:00+01:00,96.17,5.199999999999996,4.799999999999995,5.0
766,2023-11-08 23:30:00+01:00,71.17,4.799999999999995,4.399999999999995,3.0
767,2023-11-08 23:45:00+01:00,53.86,4.399999999999995,3.999999999999995,3.0
768,2023-11-09 00:00:00+01:00,92.5,3.999999999999995,3.599999999999995,5.0
769,2023-11-09 00:15:00+01:00,85.52,3.599999999999995,3.1999999999999953,3.0
770,2023-11-09 00:30:00+01:00,61.42,3.1999999999999953,2.7999999999999954,3.0
771,2023-11-09 00:45:00+01:00,52.57,3.0,2.3999999999999955,3.0
